Longitude,Latitude
-118.2757301,36.87640668
-118.1438081,36.90148909
-118.0117952,36.92641867
-117.8796921,36.95119524
-117.747499,36.97581863
-117.6152165,37.00028868
-117.4828451,37.02460522
-117.3503851,37.04876808
-117.2178372,37.0727771
-117.0852018,37.09663211
-116.9524793,37.12033296
-116.8196702,37.14387948
-116.6867751,37.1672715
-116.5537943,37.19050887
-116.4207285,37.21359143
-116.287578,37.23651902
-116.1543434,37.25929148
-116.0210251,37.28190866
-115.8876237,37.30437041
-115.7541397,37.32667656
-115.6205735,37.34882696
-115.4869257,37.37082147
-115.3531968,37.39265992
-115.2193872,37.41434218
-115.0854975,37.43586809
-114.9515282,37.4572375
-114.8174797,37.47845027
-114.6833527,37.49950625
-114.5491476,37.52040529
-114.414865,37.54114725
-114.2805053,37.56173199
-114.1460691,37.58215937
-114.0115569,37.60242924
-113.8769693,37.62254147
-113.7423067,37.64249591
-113.6075697,37.66229242
-113.4727588,37.68193088
-113.3378746,37.70141114
-113.2029175,37.72073307
-113.0678882,37.73989654
-112.9327872,37.75890141
-112.7976149,37.77774755
-112.662372,37.79643484
-112.5270591,37.81496313
-112.3916765,37.83333231
-112.2562249,37.85154224
-112.1207049,37.8695928
-111.9851169,37.88748386
-111.8494616,37.90521531
-111.7137395,37.922787
-111.5779512,37.94019884
-111.4420971,37.95745068
-111.3061779,37.97454242
-111.1701942,37.99147393
-111.0341464,38.00824509
-110.8980352,38.02485579
-110.7618611,38.04130592
-110.6256247,38.05759536
-110.4893266,38.07372399
-110.3529674,38.0896917
-110.2165475,38.10549838
-110.0800676,38.12114392
-109.9435283,38.13662822
-109.8069301,38.15195115
-109.6702736,38.16711262
-109.5335595,38.18211253
-109.3967882,38.19695075
-109.2599604,38.2116272
-109.1230766,38.22614177
-108.9861375,38.24049436
-108.8491436,38.25468486
-108.7120955,38.26871318
-108.5749938,38.28257921
-108.4378391,38.29628287
-108.3006321,38.30982406
-108.1633732,38.32320268
-108.0260631,38.33641863
-107.8887024,38.34947183
-107.7512917,38.36236218
-107.6138315,38.37508959
-107.4763226,38.38765398
-107.3387655,38.40005525
-107.2011607,38.41229332
-107.063509,38.4243681
-106.9258109,38.43627951
-106.788067,38.44802746
-106.650278,38.45961187
-106.5124444,38.47103266
-106.3745669,38.48228975
-106.236646,38.49338306
-106.0986824,38.50431251
-105.9606768,38.51507803
-105.8226296,38.52567954
-105.6845416,38.53611696
-105.5464134,38.54639022
-105.4082455,38.55649925
-105.2700387,38.56644397
-105.1317934,38.57622433
-104.9935105,38.58584024
-104.8551904,38.59529164
-104.7168338,38.60457847
-104.5784413,38.61370065
-104.4400136,38.62265813
-104.3015513,38.63145084
-104.163055,38.64007872
-104.0245254,38.6485417
-103.885963,38.65683974
-103.7473686,38.66497276
-103.6087427,38.67294072
-103.470086,38.68074355
-103.3313991,38.6883812
-103.1926826,38.69585362
-103.0539373,38.70316075
-102.9151637,38.71030254
-102.7763624,38.71727895
-102.6375342,38.72408992
-102.4986796,38.7307354
-102.3597993,38.73721535
-102.2208939,38.74352973
-102.0819641,38.74967848
-101.9430105,38.75566156
-101.8040338,38.76147893
-101.6650345,38.76713056
-101.5260135,38.77261639
-101.3869712,38.77793639
-101.2479084,38.78309053
-101.1088256,38.78807876
-100.9697236,38.79290106
-100.830603,38.79755738
-100.6914644,38.8020477
-100.5523085,38.80637198
-100.4131359,38.8105302
-100.2739473,38.81452231
-100.1347433,38.8183483
-99.99552464,38.82200814
-99.85629189,38.8255018
-99.71704572,38.82882925
-99.57778679,38.83199048
-99.43851575,38.83498546
-99.29923325,38.83781416
-99.15993994,38.84047658
-99.02063649,38.84297269
-98.88132353,38.84530247
-98.74200173,38.8474659
-98.60267174,38.84946298
-98.46333422,38.85129368
-98.32398981,38.852958
-98.18463918,38.85445592
-98.04528298,38.85578743
-97.90592186,38.85695252
-97.76655647,38.85795119
-97.62718749,38.85878342
-97.48781555,38.85944921
-97.34844132,38.85994856
-97.20906545,38.86028146
-97.06968859,38.86044791
-96.93031141,38.86044791
-96.79093455,38.86028146
-96.65155868,38.85994856
-96.51218445,38.85944921
-96.37281251,38.85878342
-96.23344353,38.85795119
-96.09407814,38.85695252
-95.95471702,38.85578743
-95.81536082,38.85445592
-95.67601019,38.852958
-95.53666578,38.85129368
-95.39732826,38.84946298
-95.25799827,38.8474659
-95.11867647,38.84530247
-94.97936351,38.84297269
-94.84006006,38.84047658
-94.70076675,38.83781416
-94.56148425,38.83498546
-94.42221321,38.83199048
-94.28295428,38.82882925
-94.14370811,38.8255018
-94.00447536,38.82200814
-93.86525667,38.8183483
-93.72605271,38.81452231
-93.58686411,38.8105302
-93.44769153,38.80637198
-93.30853562,38.8020477
-93.16939702,38.79755738
-93.0302764,38.79290106
-92.89117439,38.78807876
-92.75209164,38.78309053
-92.61302881,38.77793639
-92.47398653,38.77261639
-92.33496546,38.76713056
-92.19596624,38.76147893
-92.05698951,38.75566156
-91.91803593,38.74967848
-91.77910612,38.74352973
-91.64020075,38.73721535
-91.50132044,38.7307354
-91.36246584,38.72408992
-91.2236376,38.71727895
-91.08483634,38.71030254
-90.94606272,38.70316075
-90.80731737,38.69585362
-90.66860093,38.6883812
-90.52991403,38.68074355
-90.39125731,38.67294072
-90.25263142,38.66497276
-90.11403697,38.65683974
-89.97547461,38.6485417
-89.83694497,38.64007872
-89.69844867,38.63145084
-89.55998636,38.62265813
-89.42155866,38.61370065
-89.28316621,38.60457847
-89.14480962,38.59529164
-89.00648953,38.58584024
-88.86820656,38.57622433
-88.72996134,38.56644397
-88.59175449,38.55649925
-88.45358663,38.54639022
-88.31545839,38.53611696
-88.17737039,38.52567954
-88.03932325,38.51507803
-87.90131758,38.50431251
-87.76335401,38.49338306
-87.62543315,38.48228975
-87.48755561,38.47103266
-87.34972201,38.45961187
-87.21193297,38.44802746
-87.07418909,38.43627951
-86.93649098,38.4243681
-86.79883926,38.41229332
-86.66123452,38.40005525
-86.52367739,38.38765398
-86.38616846,38.37508959
-86.24870833,38.36236218
-86.11129762,38.34947183
-85.97393692,38.33641863
-85.83662683,38.32320268
-85.69936795,38.30982406
-85.56216087,38.29628287
-85.4250062,38.28257921
-85.28790453,38.26871318
-85.15085644,38.25468486
-85.01386254,38.24049436
-84.87692342,38.22614177
-84.74003965,38.2116272
-84.60321183,38.19695075
-84.46644054,38.18211253
-84.32972638,38.16711262
-84.19306991,38.15195115
-84.05647172,38.13662822
-83.9199324,38.12114392
-83.78345251,38.10549838
-83.64703264,38.0896917
-83.51067337,38.07372399
-83.37437525,38.05759536
-83.23813887,38.04130592
-83.1019648,38.02485579
-82.9658536,38.00824509
-82.82980584,37.99147393
-82.69382209,37.97454242
-82.5579029,37.95745068
-82.42204885,37.94019884
-82.28626048,37.922787
-82.15053837,37.90521531
-82.01488306,37.88748386
-81.87929511,37.8695928
-81.74377508,37.85154224
-81.6083235,37.83333231
-81.47294095,37.81496313
-81.33762795,37.79643484
-81.20238506,37.77774755
-81.06721283,37.75890141
-80.93211179,37.73989654
-80.79708248,37.72073307
-80.66212544,37.70141114
-80.52724122,37.68193088
-80.39243034,37.66229242
-80.25769334,37.64249591
-80.12303075,37.62254147
-79.98844309,37.60242924
-79.8539309,37.58215937
-79.71949471,37.56173199
-79.58513502,37.54114725
-79.45085238,37.52040529
-79.31664729,37.49950625
-79.18252027,37.47845027
-79.04847184,37.4572375
-78.91450252,37.43586809
-78.78061281,37.41434218
-78.64680322,37.39265992
-78.51307427,37.37082147
-78.37942645,37.34882696
-78.24586028,37.32667656
-78.11237625,37.30437041
-77.97897486,37.28190866
-77.84565662,37.25929148
-77.71242201,37.23651902
-77.57927153,37.21359143
-77.44620568,37.19050887
-77.31322493,37.1672715
-77.18032978,37.14387948
-77.04752072,37.12033296
-76.91479822,37.09663211
-76.78216278,37.0727771
-76.64961485,37.04876808
-76.51715493,37.02460522
-76.38478349,37.00028868
-76.252501,36.97581863
-76.12030793,36.95119524
-75.98820475,36.92641867
-75.85619193,36.90148909
-75.72426992,36.87640668
-75.5924392,36.8511716
-75.46070021,36.82578403
-75.32905343,36.80024414
-75.19749929,36.7745521
-75.06603827,36.74870809
-74.9346708,36.72271227
-74.80339733,36.69656484
-74.67221832,36.67026597
-74.5411342,36.64381582
-74.41014542,36.6172146
-74.27925242,36.59046246
-74.14845563,36.56355961
-74.0177555,36.53650621
-73.88715244,36.50930245
-73.7566469,36.48194851
-73.62623931,36.45444458
-73.49593008,36.42679085
-73.36571965,36.3989875
-73.23560843,36.37103472
-73.10559684,36.3429327
-72.97568531,36.31468162
-72.84587424,36.28628169
-72.71616405,36.25773308
-72.58655515,36.22903599
-72.45704795,36.20019061
-72.32764285,36.17119714
-72.19834025,36.14205577
-72.06914057,36.1127667
-71.94004419,36.08333013
-71.81105151,36.05374624
-71.68216293,36.02401525
-71.55337884,35.99413734
-71.42469963,35.96411272
-71.29612568,35.93394159
-71.16765739,35.90362415
-71.03929513,35.87316061
-70.91103928,35.84255116
-70.78289022,35.81179601
-70.65484834,35.78089537
-70.52691399,35.74984944
-70.39908756,35.71865843
-70.27136941,35.68732255
-70.1437599,35.655842
-70.0162594,35.62421699
-69.88886828,35.59244774
-69.76158689,35.56053445
-69.63441559,35.52847734
-69.50735474,35.49627662
-69.38040468,35.4639325
-69.25356576,35.43144519
-69.12683834,35.39881492
-69.00022276,35.3660419
-68.87371936,35.33312634
-68.74732848,35.30006846
-68.62105047,35.26686848
-68.49488565,35.23352662
-68.36883436,35.20004309
-68.24289693,35.16641813
-68.11707369,35.13265195
-67.99136497,35.09874476
-67.86577109,35.06469681
-67.74029238,35.0305083
-67.61492914,34.99617946
-67.48968171,34.96171053
-67.36455039,34.92710172
-67.23953549,34.89235326
-67.11463734,34.85746538
-66.98985622,34.8224383
-66.86519246,34.78727226
-66.74064635,34.75196749
-66.61621819,34.71652421
-66.49190829,34.68094266
-66.36771693,34.64522307
-66.24364441,34.60936568
-66.11969103,34.57337071
-65.99585707,34.53723839
-65.87214282,34.50096898
-65.74854856,34.46456269
-65.62507458,34.42801977
-65.50172115,34.39134045
-65.37848855,34.35452498
-65.25537706,34.31757359
-65.13238696,34.28048651
-65.0095185,34.243264
-64.88677196,34.20590628
-64.76414761,34.16841361
-64.6416457,34.13078622
-64.51926651,34.09302435
-64.39701028,34.05512825
-64.27487728,34.01709817
-125.6722855,35.3029972
-125.5460777,35.33653115
-125.4197559,35.36992323
-125.2933204,35.40317322
-125.1667717,35.43628092
-125.0401099,35.46924608
-124.9133355,35.50206851
-124.7864489,35.53474798
-124.6594502,35.56728427
-124.53234,35.59967718
-124.4051186,35.63192648
-124.2777862,35.66403196
-124.1503433,35.69599341
-124.0227902,35.72781062
-123.8951273,35.75948338
-123.767355,35.79101147
-123.6394735,35.82239468
-123.5114834,35.85363281
-123.3833848,35.88472565
-123.2551783,35.91567299
-123.1268642,35.94647463
-122.9984429,35.97713035
-122.8699147,36.00763996
-122.74128,36.03800325
-122.6125392,36.06822002
-122.4836928,36.09829007
-122.354741,36.12821319
-122.2256843,36.15798918
-122.0965231,36.18761785
-121.9672577,36.217099
-121.8378886,36.24643243
-121.7084162,36.27561793
-121.5788408,36.30465533
-121.4491629,36.33354441
-121.3193829,36.36228499
-121.1895011,36.39087687
-121.0595181,36.41931987
-120.9294342,36.44761378
-120.7992498,36.47575842
-120.6689653,36.5037536
-120.5385812,36.53159913
-120.408098,36.55929482
-120.2775159,36.58684049
-120.1468355,36.61423595
-120.0160571,36.64148101
-119.8851813,36.66857549
-119.7542083,36.6955192
-119.6231388,36.72231197
-119.4919731,36.74895361
-119.3607116,36.77544394
-119.2293549,36.80178279
-119.0979033,36.82796996
-118.9663573,36.85400529
-118.8347173,36.8798886
-118.7029838,36.90561971
-118.5711573,36.93119845
-118.4392382,36.95662465
-118.3072269,36.98189812
-118.175124,37.0070187
-118.0429299,37.03198621
-117.910645,37.0568005
-117.7782699,37.08146138
-117.6458049,37.10596869
-117.5132506,37.13032226
-117.3806075,37.15452192
-117.247876,37.17856752
-117.1150565,37.20245888
-116.9821497,37.22619585
-116.8491559,37.24977825
-116.7160756,37.27320593
-116.5829094,37.29647873
-116.4496577,37.31959648
-116.316321,37.34255904
-116.1828998,37.36536623
-116.0493946,37.38801792
-115.9158059,37.41051393
-115.7821343,37.43285412
-115.6483801,37.45503832
-115.5145439,37.4770664
-115.3806262,37.4989382
-115.2466275,37.52065356
-115.1125484,37.54221234
-114.9783893,37.56361438
-114.8441507,37.58485955
-114.7098332,37.6059477
-114.5754373,37.62687867
-114.4409635,37.64765233
-114.3064124,37.66826853
-114.1717843,37.68872713
-114.03708,37.70902798
-113.9022998,37.72917096
-113.7674444,37.74915591
-113.6325143,37.7689827
-113.4975099,37.78865119
-113.3624319,37.80816126
-113.2272807,37.82751275
-113.092057,37.84670554
-112.9567612,37.86573949
-112.8213939,37.88461447
-112.6859556,37.90333036
-112.5504469,37.92188702
-112.4148683,37.94028432
-112.2792204,37.95852213
-112.1435038,37.97660033
-112.0077189,37.9945188
-111.8718664,38.0122774
-111.7359468,38.02987602
-111.5999606,38.04731453
-111.4639084,38.0645928
-111.3277908,38.08171073
-111.1916084,38.09866819
-111.0553617,38.11546506
-110.9190512,38.13210123
-110.7826776,38.14857658
-110.6462414,38.16489099
-110.5097432,38.18104435
-110.3731836,38.19703655
-110.2365631,38.21286748
-110.0998823,38.22853702
-109.9631418,38.24404507
-109.8263422,38.25939151
-109.689484,38.27457625
-109.5525679,38.28959917
-109.4155944,38.30446017
-109.2785641,38.31915915
-109.1414776,38.33369599
-109.0043355,38.34807061
-108.8671384,38.3622829
-108.7298868,38.37633276
-108.5925815,38.39022009
-108.4552228,38.40394479
-108.3178116,38.41750678
-108.1803483,38.43090594
-108.0428336,38.4441422
-107.905268,38.45721545
-107.7676522,38.47012561
-107.6299867,38.48287258
-107.4922723,38.49545627
-107.3545094,38.5078766
-107.2166986,38.52013348
-107.0788407,38.53222682
-106.9409362,38.54415654
-106.8029857,38.55592255
-106.6649899,38.56752477
-106.5269492,38.57896312
-106.3888645,38.59023752
-106.2507362,38.60134789
-106.112565,38.61229415
-105.9743516,38.62307623
-105.8360964,38.63369404
-105.6978002,38.64414752
-105.5594636,38.65443658
-105.4210873,38.66456116
-105.2826717,38.67452119
-105.1442176,38.68431659
-105.0057255,38.6939473
-104.8671962,38.70341325
-104.7286302,38.71271436
-104.5900282,38.72185059
-104.4513908,38.73082185
-104.3127186,38.7396281
-104.1740122,38.74826926
-104.0352724,38.75674527
-103.8964997,38.76505608
-103.7576947,38.77320162
-103.6188582,38.78118185
-103.4799907,38.78899669
-103.3410929,38.79664611
-103.2021654,38.80413003
-103.0632089,38.81144842
-102.9242239,38.81860121
-102.7852113,38.82558836
-102.6461714,38.83240982
-102.5071052,38.83906554
-102.3680131,38.84555547
-102.2288958,38.85187957
-102.0897539,38.85803779
-101.9505882,38.86403009
-101.8113992,38.86985643
-101.6721877,38.87551676
-101.5329541,38.88101105
-101.3936993,38.88633925
-101.2544238,38.89150133
-101.1151284,38.89649725
-100.9758135,38.90132697
-100.83648,38.90599047
-100.6971284,38.91048771
-100.5577594,38.91481866
-100.4183737,38.91898328
-100.2789719,38.92298155
-100.1395546,38.92681343
-100.0001226,38.93047891
-99.8606764,38.93397795
-99.72121675,38.93731054
-99.58174427,38.94047664
-99.44225963,38.94347623
-99.30276347,38.9463093
-99.16325647,38.94897582
-99.02373926,38.95147577
-98.88421251,38.95380914
-98.74467688,38.95597592
-98.60513302,38.95797607
-98.46558158,38.9598096
-98.32602324,38.96147648
-98.18645864,38.96297671
-98.04688844,38.96431027
-97.9073133,38.96547716
-97.76773389,38.96647736
-97.62815085,38.96731088
-97.48856484,38.9679777
-97.34897654,38.96847782
-97.20938658,38.96881123
-97.06979564,38.96897794
-96.93020436,38.96897794
-96.79061342,38.96881123
-96.65102346,38.96847782
-96.51143516,38.9679777
-96.37184915,38.96731088
-96.23226611,38.96647736
-96.0926867,38.96547716
-95.95311156,38.96431027
-95.81354136,38.96297671
-95.67397676,38.96147648
-95.53441842,38.9598096
-95.39486698,38.95797607
-95.25532312,38.95597592
-95.11578749,38.95380914
-94.97626074,38.95147577
-94.83674353,38.94897582
-94.69723653,38.9463093
-94.55774037,38.94347623
-94.41825573,38.94047664
-94.27878325,38.93731054
-94.1393236,38.93397795
-93.99987742,38.93047891
-93.86044538,38.92681343
-93.72102812,38.92298155
-93.5816263,38.91898328
-93.44224057,38.91481866
-93.30287159,38.91048771
-93.16352001,38.90599047
-93.02418647,38.90132697
-92.88487164,38.89649725
-92.74557616,38.89150133
-92.60630069,38.88633925
-92.46704587,38.88101105
-92.32781234,38.87551676
-92.18860077,38.86985643
-92.0494118,38.86403009
-91.91024608,38.85803779
-91.77110424,38.85187957
-91.63198695,38.84555547
-91.49289484,38.83906554
-91.35382856,38.83240982
-91.21478875,38.82558836
-91.07577606,38.81860121
-90.93679112,38.81144842
-90.79783459,38.80413003
-90.65890709,38.79664611
-90.52000928,38.78899669
-90.38114179,38.78118185
-90.24230525,38.77320162
-90.10350031,38.76505608
-89.96472761,38.75674527
-89.82598777,38.74826926
-89.68728144,38.7396281
-89.54860924,38.73082185
-89.40997182,38.72185059
-89.27136979,38.71271436
-89.1328038,38.70341325
-88.99427447,38.6939473
-88.85578244,38.68431659
-88.71732832,38.67452119
-88.57891275,38.66456116
-88.44053635,38.65443658
-88.30219975,38.64414752
-88.16390358,38.63369404
-88.02564844,38.62307623
-87.88743497,38.61229415
-87.74926379,38.60134789
-87.61113551,38.59023752
-87.47305076,38.57896312
-87.33501014,38.56752477
-87.19701428,38.55592255
-87.05906378,38.54415654
-86.92115927,38.53222682
-86.78330136,38.52013348
-86.64549065,38.5078766
-86.50772775,38.49545627
-86.37001327,38.48287258
-86.23234782,38.47012561
-86.09473201,38.45721545
-85.95716643,38.4441422
-85.8196517,38.43090594
-85.6821884,38.41750678
-85.54477715,38.40394479
-85.40741854,38.39022009
-85.27011316,38.37633276
-85.13286162,38.3622829
-84.9956645,38.34807061
-84.8585224,38.33369599
-84.72143591,38.31915915
-84.58440563,38.30446017
-84.44743213,38.28959917
-84.310516,38.27457625
-84.17365784,38.25939151
-84.03685821,38.24404507
-83.90011772,38.22853702
-83.76343693,38.21286748
-83.62681643,38.19703655
-83.49025678,38.18104435
-83.35375858,38.16489099
-83.21732239,38.14857658
-83.08094878,38.13210123
-82.94463833,38.11546506
-82.8083916,38.09866819
-82.67220916,38.08171073
-82.53609158,38.0645928
-82.40003942,38.04731453
-82.26405324,38.02987602
-82.12813361,38.0122774
-81.99228108,37.9945188
-81.85649621,37.97660033
-81.72077956,37.95852213
-81.58513167,37.94028432
-81.44955311,37.92188702
-81.31404441,37.90333036
-81.17860614,37.88461447
-81.04323883,37.86573949
-80.90794302,37.84670554
-80.77271927,37.82751275
-80.63756812,37.80816126
-80.50249009,37.78865119
-80.36748573,37.7689827
-80.23255558,37.74915591
-80.09770016,37.72917096
-79.96292001,37.70902798
-79.82821566,37.68872713
-79.69358764,37.66826853
-79.55903647,37.64765233
-79.42456267,37.62687867
-79.29016676,37.6059477
-79.15584928,37.58485955
-79.02161072,37.56361438
-78.88745162,37.54221234
-78.75337248,37.52065356
-78.61937381,37.4989382
-78.48545613,37.4770664
-78.35161994,37.45503832
-78.21786574,37.43285412
-78.08419405,37.41051393
-77.95060537,37.38801792
-77.81710018,37.36536623
-77.683679,37.34255904
-77.55034231,37.31959648
-77.4170906,37.29647873
-77.28392438,37.27320593
-77.15084413,37.24977825
-77.01785033,37.22619585
-76.88494348,37.20245888
-76.75212405,37.17856752
-76.61939252,37.15452192
-76.48674938,37.13032226
-76.35419509,37.10596869
-76.22173014,37.08146138
-76.08935499,37.0568005
-75.95707012,37.03198621
-75.82487599,37.0070187
-75.69277307,36.98189812
-75.56076182,36.95662465
-75.42884271,36.93119845
-75.29701618,36.90561971
-75.16528271,36.8798886
-75.03364274,36.85400529
-74.90209672,36.82796996
-74.77064511,36.80178279
-74.63928836,36.77544394
-74.5080269,36.74895361
-74.37686118,36.72231197
-74.24579165,36.6955192
-74.11481875,36.66857549
-73.9839429,36.64148101
-73.85316454,36.61423595
-73.72248412,36.58684049
-73.59190204,36.55929482
-73.46141876,36.53159913
-73.33103468,36.5037536
-73.20075023,36.47575842
-73.07056583,36.44761378
-72.94048191,36.41931987
-72.81049887,36.39087687
-72.68061714,36.36228499
-72.55083712,36.33354441
-72.42115922,36.30465533
-72.29158385,36.27561793
-72.16211141,36.24643243
-72.03274231,36.217099
-71.90347695,36.18761785
-71.77431572,36.15798918
-71.64525902,36.12821319
-71.51630724,36.09829007
-71.38746078,36.06822002
-71.25872002,36.03800325
-71.13008534,36.00763996
-71.00155714,35.97713035
-70.87313579,35.94647463
-70.74482167,35.91567299
-70.61661516,35.88472565
-70.48851664,35.85363281
-70.36052647,35.82239468
-70.23264502,35.79101147
-70.10487267,35.75948338
-69.97720977,35.72781062
-69.84965669,35.69599341
-69.7222138,35.66403196
-69.59488144,35.63192648
-69.46765997,35.59967718
-69.34054976,35.56728427
-69.21355114,35.53474798
-69.08666446,35.50206851
-68.95989008,35.46924608
-68.83322833,35.43628092
-68.70667956,35.40317322
-68.58024411,35.36992323
-68.45392231,35.33653115
-68.3277145,35.3029972
-68.20162101,35.26932161
-68.07564217,35.2355046
-67.9497783,35.20154639
-67.82402974,35.16744721
-67.69839679,35.13320727
-67.5728798,35.0988268
-67.44747906,35.06430604
-67.3221949,35.02964519
-67.19702763,34.9948445
-67.07197756,34.9599042
-66.947045,34.9248245
-66.82223026,34.88960563
-66.69753364,34.85424784
-66.57295543,34.81875135
-66.44849594,34.78311638
-66.32415547,34.74734319
-66.19993431,34.71143198
-66.07583276,34.67538301
-65.95185109,34.63919651
-65.8279896,34.60287271
-65.70424858,34.56641184
-65.5806283,34.52981415
-65.45712904,34.49307987
-65.33375109,34.45620923
-65.21049473,34.41920249
-65.08736021,34.38205988
-64.96434782,34.34478163
-64.84145781,34.307368
-64.71869047,34.26981921
-64.59604605,34.23213552
-64.47352481,34.19431717
-64.35112702,34.1563644
-64.22885292,34.11827745
-125.7135197,35.40594801
-125.587155,35.4395324
-125.4606759,35.47297473
-125.3340827,35.50627477
-125.2073757,35.53943231
-125.0805552,35.57244711
-124.9536217,35.60531897
-124.8265754,35.63804767
-124.6994168,35.67063298
-124.572146,35.7030747
-124.4447636,35.73537261
-124.3172698,35.76752649
-124.1896651,35.79953614
-124.0619497,35.83140133
-123.934124,35.86312186
-123.8061885,35.89469752
-123.6781434,35.9261281
-123.5499891,35.95741338
-123.421726,35.98855315
-123.2933545,36.01954722
-123.1648749,36.05039538
-123.0362877,36.08109741
-122.9075932,36.11165311
-122.7787917,36.14206228
-122.6498838,36.17232472
-122.5208697,36.20244022
-122.3917498,36.23240858
-122.2625246,36.26222961
-122.1331944,36.29190309
-122.0037597,36.32142883
-121.8742208,36.35080664
-121.7445781,36.38003632
-121.614832,36.40911766
-121.484983,36.43805048
-121.3550315,36.46683458
-121.2249778,36.49546976
-121.0948224,36.52395584
-120.9645656,36.55229262
-120.834208,36.58047991
-120.7037499,36.60851751
-120.5731918,36.63640525
-120.442534,36.66414293
-120.311777,36.69173037
-120.1809213,36.71916737
-120.0499672,36.74645376
-119.9189152,36.77358934
-119.7877657,36.80057394
-119.6565192,36.82740737
-119.5251761,36.85408945
-119.3937369,36.88062
-119.262202,36.90699884
-119.1305718,36.93322578
-118.9988467,36.95930066
-118.8670274,36.98522329
-118.7351141,37.0109935
-118.6031074,37.03661111
-118.4710077,37.06207595
-118.3388155,37.08738784
-118.2065312,37.11254661
-118.0741553,37.13755209
-117.9416882,37.16240412
-117.8091305,37.18710251
-117.6764826,37.21164711
-117.543745,37.23603773
-117.4109182,37.26027423
-117.2780026,37.28435642
-117.1449987,37.30828416
-117.011907,37.33205726
-116.878728,37.35567558
-116.7454621,37.37913894
-116.6121099,37.40244719
-116.4786719,37.42560016
-116.3451485,37.44859771
-116.2115403,37.47143966
-116.0778476,37.49412587
-115.9440711,37.51665617
-115.8102113,37.53903042
-115.6762686,37.56124845
-115.5422435,37.58331013
-115.4081366,37.60521528
-115.2739483,37.62696377
-115.1396792,37.64855544
-115.0053298,37.66999015
-114.8709007,37.69126774
-114.7363922,37.71238807
-114.6018049,37.733351
-114.4671395,37.75415637
-114.3323963,37.77480405
-114.1975759,37.79529389
-114.0626789,37.81562576
-113.9277057,37.8357995
-113.7926569,37.85581499
-113.6575331,37.87567207
-113.5223347,37.89537063
-113.3870623,37.9149105
-113.2517165,37.93429158
-113.1162978,37.95351371
-112.9808067,37.97257676
-112.8452438,37.99148061
-112.7096095,38.01022512
-112.5739046,38.02881016
-112.4381295,38.0472356
-112.3022847,38.06550132
-112.1663709,38.08360718
-112.0303886,38.10155307
-111.8943383,38.11933885
-111.7582205,38.1369644
-111.622036,38.15442961
-111.4857852,38.17173434
-111.3494686,38.18887848
-111.2130869,38.2058619
-111.0766407,38.2226845
-110.9401304,38.23934615
-110.8035567,38.25584673
-110.6669201,38.27218614
-110.5302212,38.28836425
-110.3934607,38.30438096
-110.2566389,38.32023614
-110.1197567,38.3359297
-109.9828144,38.35146152
-109.8458128,38.36683149
-109.7087523,38.38203951
-109.5716337,38.39708547
-109.4344574,38.41196926
-109.297224,38.42669077
-109.1599342,38.44124992
-109.0225886,38.45564659
-108.8851876,38.46988068
-108.747732,38.48395209
-108.6102224,38.49786073
-108.4726592,38.51160649
-108.3350432,38.52518929
-108.1973749,38.53860902
-108.0596549,38.55186559
-107.9218838,38.56495891
-107.7840623,38.57788889
-107.6461909,38.59065543
-107.5082703,38.60325845
-107.370301,38.61569785
-107.2322837,38.62797355
-107.094219,38.64008546
-106.9561075,38.65203351
-106.8179498,38.66381759
-106.6797465,38.67543764
-106.5414982,38.68689356
-106.4032056,38.69818528
-106.2648693,38.70931272
-106.1264899,38.72027581
-105.988068,38.73107445
-105.8496043,38.74170858
-105.7110993,38.75217812
-105.5725537,38.762483
-105.4339682,38.77262315
-105.2953432,38.78259849
-105.1566796,38.79240895
-105.0179779,38.80205446
-104.8792387,38.81153497
-104.7404627,38.82085039
-104.6016504,38.83000066
-104.4628026,38.83898572
-104.3239199,38.84780551
-104.1850029,38.85645996
-104.0460523,38.86494901
-103.9070686,38.87327261
-103.7680525,38.88143068
-103.6290047,38.88942318
-103.4899258,38.89725005
-103.3508164,38.90491123
-103.2116772,38.91240668
-103.0725089,38.91973632
-102.933312,38.92690012
-102.7940872,38.93389803
-102.6548352,38.94072998
-102.5155566,38.94739595
-102.376252,38.95389587
-102.2369222,38.9602297
-102.0975677,38.9663974
-101.9581892,38.97239893
-101.8187873,38.97823423
-101.6793627,38.98390328
-101.5399161,38.98940602
-101.4004481,38.99474242
-101.2609593,38.99991245
-101.1214505,39.00491606
-100.9819222,39.00975323
-100.8423751,39.01442391
-100.7028098,39.01892807
-100.5632271,39.02326568
-100.4236276,39.02743672
-100.2840119,39.03144114
-100.1443807,39.03527893
-100.0047346,39.03895005
-99.86507439,39.04245449
-99.72540059,39.0457922
-99.58571392,39.04896318
-99.44601502,39.05196739
-99.30630456,39.05480482
-99.16658319,39.05747545
-99.02685158,39.05997926
-98.88711038,39.06231622
-98.74736025,39.06448633
-98.60760186,39.06648957
-98.46783586,39.06832592
-98.32806292,39.06999537
-98.18828369,39.07149791
-98.04849885,39.07283352
-97.90870903,39.07400221
-97.76891492,39.07500396
-97.62911717,39.07583876
-97.48931644,39.0765066
-97.3495134,39.07700749
-97.2097087,39.07734142
-97.06990301,39.07750838
-96.93009699,39.07750838
-96.7902913,39.07734142
-96.6504866,39.07700749
-96.51068356,39.0765066
-96.37088283,39.07583876
-96.23108508,39.07500396
-96.09129097,39.07400221
